Printing events sorted by their type: 
************************************** 

 Event raise time = 2460, type = DIYRepairEvent, source = Dad - ID: 58.0, target = Light - ID: 26.0
 Event raise time = 740, type = PersonMoveEvent, source = Child3 - ID: 62.0
 Event raise time = 940, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 980, type = FridgeEvent, source = Dad - ID: 58.0, target = Fridge - ID: 44.0
 Event raise time = 1050, type = FridgeEvent, source = Mom - ID: 59.0, target = Fridge - ID: 44.0
 Event raise time = 2040, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 2080, type = FridgeEvent, source = Child1 - ID: 60.0, target = Fridge - ID: 44.0
 Event raise time = 2440, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 2510, type = FridgeEvent, source = Child1 - ID: 60.0, target = Fridge - ID: 44.0
 Event raise time = 2690, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 3440, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 3460, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 3650, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 3860, type = FridgeEvent, source = Dad - ID: 58.0, target = Fridge - ID: 44.0
 Event raise time = 4960, type = FridgeEvent, source = Child2 - ID: 61.0, target = Fridge - ID: 44.0
 Event raise time = 5110, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 5120, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 5200, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 5270, type = FridgeEvent, source = Child1 - ID: 60.0, target = Fridge - ID: 44.0
 Event raise time = 5470, type = FridgeEvent, source = Dad - ID: 58.0, target = Fridge - ID: 44.0
 Event raise time = 5550, type = FridgeEvent, source = Dad - ID: 58.0, target = Fridge - ID: 44.0
 Event raise time = 5730, type = FridgeEvent, source = Child1 - ID: 60.0, target = Fridge - ID: 44.0
 Event raise time = 6290, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 6370, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 6450, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 6630, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 6930, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 6980, type = FridgeEvent, source = Child1 - ID: 60.0, target = Fridge - ID: 44.0
 Event raise time = 7750, type = FridgeEvent, source = Child4 - ID: 63.0, target = Fridge - ID: 44.0
 Event raise time = 8570, type = FridgeEvent, source = Child3 - ID: 62.0, target = Fridge - ID: 44.0
 Event raise time = 8590, type = FridgeEvent, source = Dad - ID: 58.0, target = Fridge - ID: 44.0
 Event raise time = 9750, type = FridgeEvent, source = Dad - ID: 58.0, target = Fridge - ID: 44.0
 Event raise time = 9870, type = FridgeEvent, source = Mom - ID: 59.0, target = Fridge - ID: 44.0
 Event raise time = 900, type = ListenToMusic, source = Child1 - ID: 60.0, target = CD_Player - ID: 46.0
 Event raise time = 1370, type = ListenToMusic, source = Child2 - ID: 61.0, target = CD_Player - ID: 46.0
 Event raise time = 4240, type = ListenToMusic, source = Dad - ID: 58.0, target = CD_Player - ID: 46.0
 Event raise time = 4910, type = ListenToMusic, source = Child2 - ID: 61.0, target = CD_Player - ID: 46.0
 Event raise time = 6260, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 46.0
 Event raise time = 6880, type = ListenToMusic, source = Child1 - ID: 60.0, target = CD_Player - ID: 46.0
 Event raise time = 8370, type = ListenToMusic, source = Child1 - ID: 60.0, target = CD_Player - ID: 46.0
 Event raise time = 9950, type = ListenToMusic, source = Child1 - ID: 60.0, target = CD_Player - ID: 46.0
 Event raise time = 1100, type = ListenToMusic, source = Dad - ID: 58.0, target = CD_Player - ID: 48.0
 Event raise time = 1200, type = ListenToMusic, source = Dad - ID: 58.0, target = CD_Player - ID: 48.0
 Event raise time = 1250, type = ListenToMusic, source = Child4 - ID: 63.0, target = CD_Player - ID: 48.0
 Event raise time = 1390, type = ListenToMusic, source = Mom - ID: 59.0, target = CD_Player - ID: 48.0
 Event raise time = 2650, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 48.0
 Event raise time = 2780, type = ListenToMusic, source = Dad - ID: 58.0, target = CD_Player - ID: 48.0
 Event raise time = 4080, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 48.0
 Event raise time = 6380, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 48.0
 Event raise time = 7020, type = ListenToMusic, source = Mom - ID: 59.0, target = CD_Player - ID: 48.0
 Event raise time = 8590, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 48.0
 Event raise time = 690, type = ListenToMusic, source = Child4 - ID: 63.0, target = CD_Player - ID: 50.0
 Event raise time = 790, type = ListenToMusic, source = Child1 - ID: 60.0, target = CD_Player - ID: 50.0
 Event raise time = 1360, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 50.0
 Event raise time = 6800, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 50.0
 Event raise time = 6890, type = ListenToMusic, source = Dad - ID: 58.0, target = CD_Player - ID: 50.0
 Event raise time = 8410, type = ListenToMusic, source = Child3 - ID: 62.0, target = CD_Player - ID: 50.0
 Event raise time = 8610, type = ListenToMusic, source = Dad - ID: 58.0, target = CD_Player - ID: 50.0
 Event raise time = 9800, type = ListenToMusic, source = Child2 - ID: 61.0, target = CD_Player - ID: 50.0
 Event raise time = 650, type = MicrowaveEvent, source = Child1 - ID: 60.0, target = Microwave - ID: 56.0
 Event raise time = 490, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 720, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 870, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski1 - ID: 66.0
 Event raise time = 1000, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski1 - ID: 66.0
 Event raise time = 1240, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 1940, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski1 - ID: 66.0
 Event raise time = 2070, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 2330, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski1 - ID: 66.0
 Event raise time = 2470, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 2610, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 2750, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 3450, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 3640, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski1 - ID: 66.0
 Event raise time = 3840, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski1 - ID: 66.0
 Event raise time = 3970, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 4110, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski1 - ID: 66.0
 Event raise time = 4930, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski1 - ID: 66.0
 Event raise time = 5130, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski1 - ID: 66.0
 Event raise time = 5280, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 5440, type = GoSkiingEvent, source = Mom - ID: 59.0, target = Ski1 - ID: 66.0
 Event raise time = 5580, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski1 - ID: 66.0
 Event raise time = 5740, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 6360, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 6630, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 6820, type = GoSkiingEvent, source = Mom - ID: 59.0, target = Ski1 - ID: 66.0
 Event raise time = 7020, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski1 - ID: 66.0
 Event raise time = 7150, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 8020, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski1 - ID: 66.0
 Event raise time = 8150, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski1 - ID: 66.0
 Event raise time = 8280, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski1 - ID: 66.0
 Event raise time = 8410, type = GoSkiingEvent, source = Mom - ID: 59.0, target = Ski1 - ID: 66.0
 Event raise time = 9180, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski1 - ID: 66.0
 Event raise time = 9340, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski1 - ID: 66.0
 Event raise time = 9520, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski1 - ID: 66.0
 Event raise time = 9670, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski1 - ID: 66.0
 Event raise time = 9820, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski1 - ID: 66.0
 Event raise time = 9950, type = GoSkiingEvent, source = Mom - ID: 59.0, target = Ski1 - ID: 66.0
 Event raise time = 630, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 760, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 930, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski2 - ID: 67.0
 Event raise time = 1130, type = GoSkiingEvent, source = Mom - ID: 59.0, target = Ski2 - ID: 67.0
 Event raise time = 1280, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 1930, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 2190, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 2450, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 2610, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski2 - ID: 67.0
 Event raise time = 2760, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski2 - ID: 67.0
 Event raise time = 3470, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 3610, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 3740, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 3910, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 4060, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 4290, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 4810, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 5060, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 5200, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 5330, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 5460, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 5590, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 6310, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 6600, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski2 - ID: 67.0
 Event raise time = 6760, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 6890, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 7130, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 7900, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 8040, type = GoSkiingEvent, source = Child4 - ID: 63.0, target = Ski2 - ID: 67.0
 Event raise time = 8210, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 8400, type = GoSkiingEvent, source = Child1 - ID: 60.0, target = Ski2 - ID: 67.0
 Event raise time = 9180, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 9420, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 9630, type = GoSkiingEvent, source = Child3 - ID: 62.0, target = Ski2 - ID: 67.0
 Event raise time = 9760, type = GoSkiingEvent, source = Dad - ID: 58.0, target = Ski2 - ID: 67.0
 Event raise time = 9910, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 10050, type = GoSkiingEvent, source = Child2 - ID: 61.0, target = Ski2 - ID: 67.0
 Event raise time = 490, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 620, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 790, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 950, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 1020, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 1090, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 1170, type = GoBikingEvent, source = Child2 - ID: 61.0, target = Bike1 - ID: 68.0
 Event raise time = 1280, type = GoBikingEvent, source = Mom - ID: 59.0, target = Bike1 - ID: 68.0
 Event raise time = 1990, type = GoBikingEvent, source = Child4 - ID: 63.0, target = Bike1 - ID: 68.0
 Event raise time = 2070, type = GoBikingEvent, source = Child2 - ID: 61.0, target = Bike1 - ID: 68.0
 Event raise time = 2150, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 2220, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
 Event raise time = 2360, type = GoBikingEvent, source = Child3 - ID: 62.0, target = Bike1 - ID: 68.0
